-100000000.0,-0.08991804218556355,-100000000.0,-0.07994302639135203

-100000000.0,-0.019999000000000003,-100000000.0,-0.029994000399990003
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,-0.01
-100000000.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,-100000000.0,0.0
-100000000.0,0.0,-100000000.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-0.01,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,-100000000.0,-0.01
0.0,0.0,0.0,0.0
-0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.01
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,-0.01,0.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
-0.01,-100000000.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,-100000000.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,-100000000.0,-100000000.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,-100000000.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,-0.01,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,-0.05,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,-0.01,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
-0.01,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,-100000000.0
-100000000.0,0.0,-100000000.0,-100000000.0
-100000000.0,0.0,-100000000.0,0.0
-100000000.0,0.0,0.0,-100000000.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,-100000000.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,-100000000.0
-100000000.0,0.0,-100000000.0,-100000000.0
-100000000.0,0.0,0.0,0.0
-100000000.0,-100000000.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-100000000.0,0.0,0.0
0.0,0.0,0.0,0.3
-100000000.0,-0.01,-100000000.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,-0.01,-100000000.0,-0.01
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,-100000000.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,-0.03
0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-99990000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.01,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.01,0.0
0.0,0.0,-100000000.0,0.0
-100000000.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
0.0,-100000000.0,0.0,-100000000.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,-0.01,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,-100000000.0
-100000000.0,0.0,0.0,-100000000.0
0.0,-100000000.0,0.0,-100000000.0
0.0,0.0,0.0,-100000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-100000000.0,0.0
0.0,0.22,-100000000.0,0.0
-100000000.0,-0.01,0.0,-0.029997000100000004
0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-100000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
